Brand,Name,Codename,Cores,Clock,Socket,Process,L3Cache,TDP,Released
AMD,Athlon 64 3500+,Manchester,1,2.2 GHz,Socket 939,90 nm,N/A,67 W,"May 31st, 2005"
AMD,Athlon 64 3500+,Venice,1,2.2 GHz,Socket 939,90 nm,N/A,67 W,"Apr 4th, 2005"
AMD,Athlon 64 3700+,Newark,1,2.4 GHz,Socket 754,130 nm,N/A,83 W,"Apr 14th, 2005"
AMD,Athlon 64 3700+,Toledo,1,2.2 GHz,Socket 939,90 nm,N/A,89 W,"May 11th, 2005"
AMD,Athlon 64 3800+,Venice,1,2.4 GHz,Socket 939,90 nm,N/A,89 W,"Apr 4th, 2005"
AMD,Athlon 64 4000+,Newark,1,2.6 GHz,Socket 754,130 nm,N/A,62 W,"Aug 16th, 2005"
AMD,Athlon 64 FX-57,San Diego,1,2.8 GHz,Socket 939,90 nm,N/A,104 W,"Jun 27th, 2005"
AMD,Athlon 64 X2 3800+,Manchester,2,2000 MHz,Socket 939,90 nm,N/A,89 W,"Aug 1st, 2005"
AMD,Athlon 64 X2 3800+,Toledo,2,2000 MHz,Socket 939,90 nm,N/A,89 W,"Aug 1st, 2005"
AMD,Mobile Athlon 64 2700+,Clawhammer,1,1600 MHz,Socket 754,130 nm,N/A,35 W,"Aug 1st, 2005"
AMD,Mobile Athlon 64 2700+,Odessa,1,1600 MHz,Socket 754,130 nm,N/A,35 W,"Aug 1st, 2005"
AMD,Mobile Athlon 64 3400+,Clawhammer,1,2.2 GHz,Socket 754,130 nm,N/A,62 W,"Aug 1st, 2005"
AMD,Mobile Athlon 64 3400+,Clawhammer,1,2.2 GHz,Socket 754,130 nm,N/A,82 W,"Aug 1st, 2005"
AMD,Mobile Athlon 64 3700+,Clawhammer,1,2.4 GHz,Socket 754,130 nm,N/A,82 W,"Aug 1st, 2005"
AMD,Opteron 144,Venus,1,1800 MHz,Socket 939,90 nm,N/A,67 W,"Aug 2nd, 2005"
AMD,Opteron 144,Venus,1,1800 MHz,Socket 939,90 nm,N/A,67 W,"Aug 2nd, 2005"
AMD,Opteron 146,Venus,1,2000 MHz,Socket 939,90 nm,N/A,67 W,"Aug 2nd, 2005"
AMD,Opteron 146,Venus,1,2000 MHz,Socket 939,90 nm,N/A,67 W,"Aug 2nd, 2005"
AMD,Opteron 146,Venus,1,2000 MHz,Socket 939,90 nm,N/A,67 W,"Aug 2nd, 2005"
AMD,Opteron 148,Venus,1,2.2 GHz,Socket 939,90 nm,N/A,85 W,"Aug 2nd, 2005"
AMD,Opteron 148,Venus,1,2.2 GHz,Socket 939,90 nm,N/A,85 W,"Aug 2nd, 2005"
AMD,Opteron 150,Venus,1,2.4 GHz,Socket 939,90 nm,N/A,85 W,"Aug 2nd, 2005"
AMD,Opteron 150,Venus,1,2.4 GHz,Socket 939,90 nm,N/A,85 W,"Aug 2nd, 2005"
AMD,Opteron 152,Venus,1,2.6 GHz,Socket 939,90 nm,N/A,104 W,"Aug 2nd, 2005"
AMD,Opteron 152,Venus,1,2.6 GHz,Socket 939,90 nm,N/A,104 W,"Aug 2nd, 2005"
AMD,Opteron 154,Venus,1,2.8 GHz,Socket 939,90 nm,N/A,104 W,"Aug 2nd, 2005"
AMD,Opteron 156,Venus,1,3 GHz,Socket 939,90 nm,N/A,104 W,"May 1st, 2005"
AMD,Opteron 246 HE,Troy,1,2000 MHz,Socket 940,90 nm,N/A,55 W,"Mar 1st, 2005"
AMD,Opteron 248 HE,Troy,1,2.2 GHz,Socket 940,90 nm,N/A,55 W,"Mar 1st, 2005"
AMD,Opteron 250 HE,Troy,1,2.4 GHz,Socket 940,90 nm,N/A,55 W,"Mar 1st, 2005"
AMD,Opteron 252,Troy,1,2.6 GHz,Socket 940,90 nm,N/A,92 W,"Feb 14th, 2005"
AMD,Opteron 254,Troy,1,2.8 GHz,Socket 940,90 nm,N/A,92 W,"Aug 1st, 2005"
AMD,Opteron 846 HE,Athens,1,2000 MHz,Socket 940,90 nm,N/A,55 W,"Mar 1st, 2005"
AMD,Opteron 848 HE,Athens,1,2.2 GHz,Socket 940,90 nm,N/A,55 W,"Mar 1st, 2005"
AMD,Opteron 850 HE,Athens,1,2.4 GHz,Socket 940,90 nm,N/A,55 W,"Mar 1st, 2005"
AMD,Opteron 852,Athens,1,2.6 GHz,Socket 940,90 nm,N/A,92 W,"Feb 14th, 2005"
AMD,Opteron 854,Athens,1,2.8 GHz,Socket 940,90 nm,N/A,92 W,"Aug 1st, 2005"
AMD,Opteron X2 165,Denmark,2,1800 MHz,Socket 939,90 nm,N/A,110 W,"Aug 2nd, 2005"
AMD,Opteron X2 170,Denmark,2,2000 MHz,Socket 939,90 nm,N/A,110 W,"Aug 2nd, 2005"
AMD,Opteron X2 175,Denmark,2,2.2 GHz,Socket 939,90 nm,N/A,110 W,"Aug 2nd, 2005"
AMD,Opteron X2 180,Denmark,2,2.4 GHz,Socket 939,90 nm,N/A,110 W,"Sep 26th, 2005"
AMD,Opteron X2 260 HE,Italy,2,1600 MHz,Socket 940,90 nm,N/A,55 W,"Aug 1st, 2005"
AMD,Opteron X2 265,Italy,2,1800 MHz,Socket 940,90 nm,N/A,95 W,"May 31st, 2005"
AMD,Opteron X2 265 HE,Italy,2,1800 MHz,Socket 940,90 nm,N/A,55 W,"Aug 1st, 2005"
AMD,Opteron X2 270,Italy,2,2000 MHz,Socket 940,90 nm,N/A,95 W,"May 31st, 2005"
AMD,Opteron X2 270 HE,Italy,2,2000 MHz,Socket 940,90 nm,N/A,55 W,"Dec 1st, 2005"
AMD,Opteron X2 275,Italy,2,2.2 GHz,Socket 940,90 nm,N/A,95 W,"May 31st, 2005"
AMD,Opteron X2 280,Italy,2,2.4 GHz,Socket 940,90 nm,N/A,95 W,"Sep 26th, 2005"
AMD,Opteron X2 860 HE,Egypt,2,1600 MHz,Socket 940,90 nm,N/A,55 W,"Aug 1st, 2005"
AMD,Opteron X2 865,Egypt,2,1800 MHz,Socket 940,90 nm,N/A,95 W,"Sep 26th, 2005"
AMD,Opteron X2 865 HE,Egypt,2,1800 MHz,Socket 940,90 nm,N/A,55 W,"Aug 1st, 2005"
AMD,Opteron X2 870,Egypt,2,2000 MHz,Socket 940,90 nm,N/A,95 W,"Sep 26th, 2005"
AMD,Opteron X2 870 HE,Egypt,2,2000 MHz,Socket 940,90 nm,N/A,55 W,"Dec 1st, 2005"
AMD,Opteron X2 875,Egypt,2,2.2 GHz,Socket 940,90 nm,N/A,95 W,"Sep 26th, 2005"
AMD,Opteron X2 880,Egypt,2,2.4 GHz,Socket 940,90 nm,N/A,95 W,"Sep 26th, 2005"
AMD,Sempron 2500+,Palermo,1,1400 MHz,Socket 754,90 nm,N/A,62 W,"Jul 7th, 2005"
AMD,Sempron 2800+,Roma,1,1600 MHz,Socket 754,90 nm,N/A,25 W,"Jul 15th, 2005"
AMD,Sempron 3000+,Paris,1,1800 MHz,Socket 754,130 nm,N/A,62 W,"Feb 15th, 2005"
AMD,Sempron 3000+,Palermo,1,1800 MHz,Socket 754,90 nm,N/A,62 W,"Apr 1st, 2005"
AMD,Sempron 3000+,Roma,1,1800 MHz,Socket 754,90 nm,N/A,25 W,"Jul 15th, 2005"
AMD,Sempron 3000+,Palermo,1,1800 MHz,Socket 939,90 nm,N/A,62 W,"Oct 1st, 2005"
AMD,Sempron 3000+,Albany,1,1800 MHz,Socket 754,90 nm,N/A,62 W,"Jul 15th, 2005"
AMD,Sempron 3100+,Georgetown,1,1800 MHz,Socket 754,90 nm,N/A,62 W,"May 3rd, 2005"
AMD,Sempron 3100+,Roma,1,1800 MHz,Socket 754,90 nm,N/A,25 W,"Jul 15th, 2005"
AMD,Sempron 3100+,Palermo,1,1800 MHz,Socket 754,90 nm,N/A,62 W,"Apr 1st, 2005"
AMD,Sempron 3100+,Sonora,1,1800 MHz,Socket 754,90 nm,N/A,25 W,"Jan 1st, 2005"
AMD,Sempron 3100+,Albany,1,1800 MHz,Socket 754,90 nm,N/A,62 W,"Jul 15th, 2005"
AMD,Sempron 3200+,Palermo,1,1800 MHz,Socket 939,90 nm,N/A,62 W,"Oct 1st, 2005"
AMD,Sempron 3300+,Albany,1,2000 MHz,Socket 754,90 nm,N/A,62 W,"Jul 15th, 2005"
AMD,Sempron 3300+,Roma,1,2000 MHz,Socket 754,90 nm,N/A,25 W,"Jul 15th, 2005"
AMD,Sempron 3300+,Palermo,1,2000 MHz,Socket 754,90 nm,N/A,62 W,"Apr 1st, 2005"
AMD,Sempron 3300+,Georgetown,1,2000 MHz,Socket 754,90 nm,N/A,62 W,"Aug 19th, 2005"
AMD,Sempron 3400+,Palermo,1,2000 MHz,Socket 939,90 nm,N/A,62 W,"Oct 1st, 2005"
AMD,Sempron 3400+,Palermo,1,2000 MHz,Socket 754,90 nm,N/A,62 W,"Aug 1st, 2005"
AMD,Sempron 3500+,Palermo,1,2000 MHz,Socket 939,90 nm,N/A,62 W,"Oct 1st, 2005"
AMD,Turion 64 ML-28,Lancaster,1,1600 MHz,Socket 754,90 nm,N/A,32 W,"Jun 22nd, 2005"
AMD,Turion 64 ML-30,Lancaster,1,1600 MHz,Socket 754,90 nm,N/A,35 W,"Mar 10th, 2005"
AMD,Turion 64 ML-32,Lancaster,1,1800 MHz,Socket 754,90 nm,N/A,35 W,"Mar 10th, 2005"
AMD,Turion 64 ML-34,Lancaster,1,1800 MHz,Socket 754,90 nm,N/A,35 W,"Mar 10th, 2005"
AMD,Turion 64 ML-37,Lancaster,1,2000 MHz,Socket 754,90 nm,N/A,35 W,"Mar 10th, 2005"
AMD,Turion 64 ML-40,Lancaster,1,2.2 GHz,Socket 754,90 nm,N/A,35 W,"Jun 22nd, 2005"
AMD,Turion 64 ML-42,Lancaster,1,2.4 GHz,Socket 754,90 nm,N/A,35 W,"Oct 4th, 2005"
AMD,Turion 64 MT-28,Lancaster,1,1600 MHz,Socket 754,90 nm,N/A,22 W,"Jun 22nd, 2005"
AMD,Turion 64 MT-30,Lancaster,1,1600 MHz,Socket 754,90 nm,N/A,22 W,"Mar 10th, 2005"
AMD,Turion 64 MT-32,Lancaster,1,1800 MHz,Socket 754,90 nm,N/A,25 W,"Mar 10th, 2005"
AMD,Turion 64 MT-34,Lancaster,1,1800 MHz,Socket 754,90 nm,N/A,25 W,"Mar 10th, 2005"
AMD,Turion 64 MT-37,Lancaster,1,2000 MHz,Socket 754,90 nm,N/A,25 W,"Aug 8th, 2005"
AMD,Turion 64 MT-40,Lancaster,1,2.2 GHz,Socket 754,90 nm,N/A,25 W,"Aug 8th, 2005"
AMD,Athlon 64 3000+,Orleans,1,1800 MHz,Socket AM2,90 nm,N/A,62 W,"May 23rd, 2006"
AMD,Athlon 64 3200+,Orleans,1,2000 MHz,Socket AM2,90 nm,N/A,62 W,"May 23rd, 2006"
AMD,Athlon 64 3500+,Orleans,1,2.2 GHz,Socket AM2,90 nm,N/A,62 W,"May 23rd, 2006"
AMD,Athlon 64 3800+,Orleans,1,2.4 GHz,Socket AM2,90 nm,N/A,62 W,"May 23rd, 2006"
AMD,Athlon 64 FX-60,Toledo,2,2.6 GHz,Socket 939,90 nm,N/A,110 W,"Jan 9th, 2006"
AMD,Athlon 64 FX-62,Windsor,2,2.8 GHz,Socket AM2,90 nm,N/A,125 W,"May 23rd, 2006"
AMD,Athlon 64 FX-70,Windsor,2,2.6 GHz,Socket F,90 nm,N/A,125 W,"Nov 30th, 2006"
AMD,Athlon 64 FX-72,Windsor,2,2.8 GHz,Socket F,90 nm,N/A,125 W,"Nov 30th, 2006"
AMD,Athlon 64 FX-74,Windsor,2,3 GHz,Socket F,90 nm,N/A,125 W,"Nov 30th, 2006"
AMD,Athlon 64 FX-76,Windsor,2,3.2 GHz,Socket F,90 nm,N/A,125 W,"Nov 1st, 2006"
AMD,Athlon 64 X2 3600+,Brisbane,2,1900 MHz,Socket AM2,65 nm,N/A,65 W,"Dec 5th, 2006"
AMD,Athlon 64 X2 3600+ EE,Windsor,2,2000 MHz,Socket AM2,90 nm,N/A,65 W,"Aug 1st, 2006"
AMD,Athlon 64 X2 3800+,Windsor,2,2000 MHz,Socket AM2,90 nm,N/A,89 W,"May 23rd, 2006"
AMD,Athlon 64 X2 3800+ EE,Windsor,2,2000 MHz,Socket AM2,90 nm,N/A,65 W,"May 23rd, 2006"
AMD,Athlon 64 X2 3800+ EE SFF,Windsor,2,2000 MHz,Socket AM2,90 nm,N/A,35 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4000+,Brisbane,2,2.1 GHz,Socket AM2,65 nm,N/A,65 W,"Dec 5th, 2006"
AMD,Athlon 64 X2 4000+,Windsor,2,2000 MHz,Socket AM2,90 nm,N/A,89 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4000+ EE,Windsor,2,2000 MHz,Socket AM2,90 nm,N/A,65 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4200+,Manchester,2,2.2 GHz,Socket 939,90 nm,N/A,89 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4200+,Windsor,2,2.2 GHz,Socket AM2,90 nm,N/A,89 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4200+,Toledo,2,2.2 GHz,Socket 939,90 nm,N/A,89 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4200+,Brisbane,2,2.2 GHz,Socket AM2,65 nm,N/A,65 W,"Dec 1st, 2006"
AMD,Athlon 64 X2 4200+ EE,Windsor,2,2.2 GHz,Socket AM2,90 nm,N/A,65 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4400+,Windsor,2,2.2 GHz,Socket AM2,90 nm,N/A,89 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4400+,Toledo,2,2.2 GHz,Socket 939,90 nm,N/A,110 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4400+,Brisbane,2,2.3 GHz,Socket AM2,65 nm,N/A,65 W,"Dec 5th, 2006"
AMD,Athlon 64 X2 4400+ EE,Windsor,2,2.2 GHz,Socket AM2,90 nm,N/A,65 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4600+,Manchester,2,2.4 GHz,Socket 939,90 nm,N/A,110 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4600+,Toledo,2,2.4 GHz,Socket 939,90 nm,N/A,89 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4600+,Windsor,2,2.4 GHz,Socket AM2,90 nm,N/A,89 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4600+ EE,Windsor,2,2.4 GHz,Socket AM2,90 nm,N/A,65 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4800+,Windsor,2,2.4 GHz,Socket AM2,90 nm,N/A,89 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4800+,Brisbane,2,2.5 GHz,Socket AM2,65 nm,N/A,65 W,"Dec 5th, 2006"
AMD,Athlon 64 X2 4800+,Toledo,2,2.4 GHz,Socket 939,90 nm,N/A,110 W,"May 23rd, 2006"
AMD,Athlon 64 X2 4800+ EE,Windsor,2,2.4 GHz,Socket AM2,90 nm,N/A,65 W,"May 23rd, 2006"
AMD,Athlon 64 X2 5000+,Brisbane,2,2.6 GHz,Socket AM2,65 nm,N/A,65 W,"Dec 5th, 2006"
AMD,Athlon 64 X2 5000+,Windsor,2,2.6 GHz,Socket AM2,90 nm,N/A,89 W,"May 23rd, 2006"
AMD,Athlon 64 X2 5000+ EE,Windsor,2,2.6 GHz,Socket AM2,90 nm,N/A,65 W,"Sep 6th, 2006"
AMD,Athlon 64 X2 5200+,Windsor,2,2.6 GHz,Socket AM2,90 nm,N/A,89 W,"Sep 6th, 2006"
AMD,Athlon 64 X2 5200+ EE,Windsor,2,2.6 GHz,Socket AM2,90 nm,N/A,65 W,"Sep 6th, 2006"
AMD,Athlon 64 X2 5400+,Windsor,2,2.8 GHz,Socket AM2,90 nm,N/A,89 W,"Dec 12th, 2006"
AMD,Athlon 64 X2 5600+,Windsor,2,2.8 GHz,Socket AM2,90 nm,N/A,89 W,"Dec 12th, 2006"
AMD,Opteron 856,Athens,1,3 GHz,Socket 940,90 nm,N/A,92 W,"Apr 1st, 2006"
AMD,Opteron X2 185,Denmark,2,2.6 GHz,Socket 939,90 nm,N/A,110 W,"Mar 6th, 2006"
AMD,Opteron X2 275 HE,Italy,2,2.2 GHz,Socket 940,90 nm,N/A,55 W,"Feb 1st, 2006"
AMD,Opteron X2 285,Italy,2,2.6 GHz,Socket 940,90 nm,N/A,95 W,"Mar 6th, 2006"
AMD,Opteron X2 290,Italy,2,2.8 GHz,Socket 940,90 nm,N/A,95 W,"Jan 1st, 2006"
AMD,Opteron X2 875 HE,Egypt,2,2.2 GHz,Socket 940,90 nm,N/A,55 W,"Feb 1st, 2006"
AMD,Opteron X2 885,Egypt,2,2.6 GHz,Socket 940,90 nm,N/A,95 W,"Mar 6th, 2006"
AMD,Opteron X2 890,Egypt,2,2.8 GHz,Socket 940,90 nm,N/A,95 W,"Mar 6th, 2006"
AMD,Sempron 2800+,Manila,1,1600 MHz,Socket AM2,90 nm,N/A,62 W,"May 23rd, 2006"
AMD,Sempron 3000+,Manila,1,1600 MHz,Socket AM2,90 nm,N/A,62 W,"May 23rd, 2006"
AMD,Sempron 3000+ EE SFF,Manila,1,1600 MHz,Socket AM2,90 nm,N/A,35 W,"May 23rd, 2006"
AMD,Sempron 3200+,Manila,1,1800 MHz,Socket AM2,90 nm,N/A,62 W,"May 23rd, 2006"
AMD,Sempron 3200+ EE SFF,Manila,1,1800 MHz,Socket AM2,90 nm,N/A,35 W,"May 23rd, 2006"
AMD,Sempron 3400+,Albany,1,2000 MHz,Socket 754,90 nm,N/A,62 W,"Jan 23rd, 2006"
AMD,Sempron 3400+,Manila,1,1800 MHz,Socket AM2,90 nm,N/A,62 W,"May 23rd, 2006"
AMD,Sempron 3400+,Roma,1,2000 MHz,Socket 754,90 nm,N/A,25 W,"May 17th, 2006"
AMD,Sempron 3400+ EE SFF,Manila,1,1800 MHz,Socket AM2,90 nm,N/A,35 W,"May 23rd, 2006"
AMD,Sempron 3500+,Manila,1,2000 MHz,Socket AM2,90 nm,N/A,62 W,"May 23rd, 2006"
AMD,Sempron 3500+ EE SFF,Manila,1,2000 MHz,Socket AM2,90 nm,N/A,35 W,"May 23rd, 2006"
AMD,Sempron 3600+,Manila,1,2000 MHz,Socket AM2,90 nm,N/A,62 W,"May 23rd, 2006"
AMD,Sempron 3600+,Albany,1,2.2 GHz,Socket 754,90 nm,N/A,62 W,"May 17th, 2006"
AMD,Sempron 3800+,Manila,1,2.2 GHz,Socket AM2,90 nm,N/A,62 W,"Oct 23rd, 2006"
AMD,Turion 64 ML-44,Lancaster,1,2.4 GHz,Socket 754,90 nm,N/A,35 W,"Jan 4th, 2006"
AMD,Turion X2 RM-70,Griffin,2,2000 MHz,Socket S1,65 nm,N/A,31 W,"Jun 1st, 2006"
AMD,Athlon 64 3200+,Lima,1,2000 MHz,Socket AM2,65 nm,N/A,45 W,"Feb 20th, 2007"
AMD,Athlon 64 3500+,Windsor,1,2.2 GHz,Socket AM2,90 nm,N/A,62 W,"Feb 20th, 2007"
AMD,Athlon 64 3500+,Lima,1,2.2 GHz,Socket AM2,65 nm,N/A,45 W,"Feb 20th, 2007"
AMD,Athlon 64 3500+ (F3),Orleans,1,2.2 GHz,Socket AM2,90 nm,N/A,59 W,"Feb 20th, 2007"
AMD,Athlon 64 3500+ EE,Orleans,1,2.2 GHz,Socket AM2,90 nm,N/A,35 W,"Feb 20th, 2007"
AMD,Athlon 64 3800+,Lima,1,2.4 GHz,Socket AM2,65 nm,N/A,45 W,"Feb 20th, 2007"
AMD,Athlon 64 3800+,Windsor,1,2.4 GHz,Socket AM2,90 nm,N/A,62 W,"Feb 20th, 2007"
AMD,Athlon 64 3800+ (F3),Orleans,1,2.4 GHz,Socket AM2,90 nm,N/A,59 W,"Feb 20th, 2007"
AMD,Athlon 64 4000+,Windsor,1,2.6 GHz,Socket AM2,90 nm,N/A,62 W,"Feb 20th, 2007"
AMD,Athlon 64 4000+ (F3),Orleans,1,2.6 GHz,Socket AM2,90 nm,N/A,59 W,"Feb 20th, 2007"
AMD,Athlon 64 LE-1600,Windsor,1,2.2 GHz,Socket AM2,90 nm,N/A,45 W,"Oct 8th, 2007"
AMD,Athlon 64 LE-1600,Orleans,1,2.2 GHz,Socket AM2,90 nm,N/A,45 W,"Oct 8th, 2007"
AMD,Athlon 64 LE-1620,Orleans,1,2.4 GHz,Socket AM2,90 nm,N/A,45 W,"Oct 8th, 2007"
AMD,Athlon 64 LE-1620,Windsor,1,2.4 GHz,Socket AM2,90 nm,N/A,45 W,"Oct 8th, 2007"
AMD,Athlon 64 LE-1640,Windsor,1,2.6 GHz,Socket AM2,90 nm,N/A,45 W,"Oct 8th, 2007"
AMD,Athlon 64 X2 5000+ BE,Brisbane,2,2.6 GHz,Socket AM2,65 nm,N/A,65 W,"Sep 25th, 2007"
AMD,Athlon 64 X2 5000+ EE,Windsor,2,2.6 GHz,Socket AM2,90 nm,N/A,65 W,"Feb 1st, 2007"
AMD,Athlon 64 X2 5200+,Brisbane,2,2.7 GHz,Socket AM2,65 nm,N/A,65 W,"Oct 8th, 2007"
AMD,Athlon 64 X2 6000+,Windsor,2,3 GHz,Socket AM2,90 nm,N/A,125 W,"Feb 20th, 2007"
AMD,Athlon 64 X2 6000+,Brisbane,2,3.1 GHz,Socket AM2,65 nm,N/A,89 W,"Aug 20th, 2007"
AMD,Athlon 64 X2 6400+ BE,Windsor,2,3.2 GHz,Socket AM2,90 nm,N/A,125 W,"Aug 20th, 2007"
AMD,Athlon X2 BE-2300,Brisbane,2,1900 MHz,Socket AM2,65 nm,N/A,45 W,"Oct 8th, 2007"
AMD,Athlon X2 BE-2350,Brisbane,2,2.1 GHz,Socket AM2,65 nm,N/A,45 W,"Oct 8th, 2007"
AMD,Athlon X2 BE-2400,Brisbane,2,2.3 GHz,Socket AM2,65 nm,N/A,45 W,"Oct 8th, 2007"
AMD,Phenom X4 9500,Agena,4,2.2 GHz,Socket AM2+,65 nm,2MB,95 W,"Nov 19th, 2007"
AMD,Phenom X4 9600,Agena,4,2.3 GHz,Socket AM2+,65 nm,2MB,95 W,"Nov 19th, 2007"
AMD,Phenom X4 9600 BE,Agena,4,2.3 GHz,Socket AM2+,65 nm,2MB,95 W,"Dec 19th, 2007"
AMD,Sempron LE-1100,Sparta,1,1900 MHz,Socket AM2,65 nm,N/A,45 W,"Aug 1st, 2007"
AMD,Sempron LE-1150,Sparta,1,2000 MHz,Socket AM2,65 nm,N/A,45 W,"Aug 1st, 2007"
AMD,Sempron LE-1200,Sparta,1,2.1 GHz,Socket AM2,65 nm,N/A,45 W,"Aug 1st, 2007"
AMD,Sempron LE-1250,Sparta,1,2.2 GHz,Socket AM2,65 nm,N/A,45 W,"Oct 8th, 2007"
AMD,Sempron LE-1300,Sparta,1,2.3 GHz,Socket AM2,65 nm,N/A,45 W,"Oct 8th, 2007"
AMD,Athlon 64 2000+,Lima,1,1000 MHz,Socket AM2,65 nm,N/A,8 W,"Jun 1st, 2008"
AMD,Athlon 64 2600+,Lima,1,1600 MHz,Socket AM2,65 nm,N/A,15 W,"Jan 1st, 2008"
AMD,Athlon 64 2850e,Lima,1,1800 MHz,Socket AM2,65 nm,N/A,22 W,"Aug 1st, 2008"
AMD,Athlon 64 3100+,Lima,1,2000 MHz,Socket AM2,65 nm,N/A,25 W,"Apr 21st, 2008"
AMD,Athlon 64 LE-1640,Lima,1,2.7 GHz,Socket AM2,65 nm,N/A,45 W,"Apr 1st, 2008"
AMD,Athlon 64 LE-1640B,Lima,1,2.7 GHz,Socket AM2,65 nm,N/A,45 W,"Apr 28th, 2008"
AMD,Athlon 64 LE-1660,Lima,1,2.8 GHz,Socket AM2,65 nm,N/A,45 W,"May 1st, 2008"
AMD,Athlon 64 X2 4600+,Brisbane,2,2.4 GHz,Socket AM2,65 nm,N/A,65 W,"Apr 22nd, 2008"
AMD,Athlon 64 X2 5400+,Brisbane,2,2.8 GHz,Socket AM2,65 nm,N/A,65 W,"Jan 1st, 2008"
AMD,Athlon 64 X2 5400+ BE,Brisbane,2,2.8 GHz,Socket AM2,65 nm,N/A,65 W,"Feb 1st, 2008"
AMD,Athlon 64 X2 5600+,Brisbane,2,2.9 GHz,Socket AM2,65 nm,N/A,65 W,"Feb 1st, 2008"
AMD,Athlon 64 X2 5800+,Brisbane,2,3 GHz,Socket AM2,65 nm,N/A,89 W,"Apr 1st, 2008"
AMD,Athlon X2 4050e,Brisbane,2,2.1 GHz,Socket AM2,65 nm,N/A,45 W,"Apr 21st, 2008"
AMD,Athlon X2 4450e,Brisbane,2,2.3 GHz,Socket AM2,65 nm,N/A,45 W,"Apr 21st, 2008"
AMD,Athlon X2 4850e,Brisbane,2,2.5 GHz,Socket AM2,65 nm,N/A,45 W,"Mar 5th, 2008"
AMD,Athlon X2 5050e,Brisbane,2,2.6 GHz,Socket AM2,65 nm,N/A,45 W,"Oct 21st, 2008"
AMD,Athlon X2 6500 BE,Kuma,2,2.3 GHz,Socket AM2+,65 nm,2MB,95 W,"Sep 8th, 2008"
AMD,Athlon X2 7450,Kuma,2,2.4 GHz,Socket AM2+,65 nm,2MB,95 W,"Dec 15th, 2008"
AMD,Athlon X2 7550,Kuma,2,2.5 GHz,Socket AM2+,65 nm,2MB,95 W,"Dec 15th, 2008"
AMD,Athlon X2 7750 BE,Kuma,2,2.7 GHz,Socket AM2+,65 nm,2MB,95 W,"Dec 15th, 2008"
AMD,Athlon X2 QL-60,Griffin,2,1900 MHz,Socket S1,65 nm,N/A,35 W,"Jun 1st, 2008"
AMD,Athlon X2 QL-62,Griffin,2,2000 MHz,Socket S1,65 nm,N/A,25 W,"Sep 1st, 2008"
AMD,Athlon X2 QL-64,Griffin,2,2.1 GHz,Socket S1,65 nm,N/A,35 W,"Dec 1st, 2008"
AMD,Athlon X2 QL-65,Griffin,2,2.1 GHz,Socket S1,65 nm,N/A,35 W,"Dec 1st, 2008"
AMD,Athlon X2 QL-67,Griffin,2,2.2 GHz,Socket S1,65 nm,N/A,35 W,"Dec 1st, 2008"
AMD,Opteron 2350 HE,Barcelona,4,2000 MHz,Socket Fr2,65 nm,2MB,79 W,"Oct 1st, 2008"
AMD,Phenom X3 8250e,Toliman,3,1900 MHz,Socket AM2+,65 nm,2MB,65 W,"Sep 8th, 2008"
AMD,Phenom X3 8400,Toliman,3,2.1 GHz,Socket AM2+,65 nm,2MB,95 W,"Mar 27th, 2008"
AMD,Phenom X3 8450,Toliman,3,2.1 GHz,Socket AM2+,65 nm,2MB,95 W,"Apr 23rd, 2008"
AMD,Phenom X3 8450e,Toliman,3,2.1 GHz,Socket AM2+,65 nm,2MB,65 W,"Sep 8th, 2008"
AMD,Phenom X3 8550,Toliman,3,2.2 GHz,Socket AM2+,65 nm,2MB,95 W,"Apr 23rd, 2008"
AMD,Phenom X3 8600,Toliman,3,2.3 GHz,Socket AM2+,65 nm,2MB,95 W,"Mar 27th, 2008"
AMD,Phenom X3 8650,Toliman,3,2.3 GHz,Socket AM2+,65 nm,2MB,95 W,"Apr 23rd, 2008"
AMD,Phenom X3 8750,Toliman,3,2.4 GHz,Socket AM2+,65 nm,2MB,95 W,"Apr 23rd, 2008"
AMD,Phenom X3 8750 BE,Toliman,3,2.4 GHz,Socket AM2+,65 nm,2MB,95 W,"Sep 8th, 2008"
AMD,Phenom X3 8850,Toliman,3,2.5 GHz,Socket AM2+,65 nm,2MB,95 W,"Oct 21st, 2008"
AMD,Phenom X4 9100e,Agena,4,1800 MHz,Socket AM2+,65 nm,2MB,65 W,"Mar 27th, 2008"
AMD,Phenom X4 9150e,Agena,4,1800 MHz,Socket AM2+,65 nm,2MB,65 W,"Jul 1st, 2008"
